SCHID,LEAID,SCH_NAME,LEA_STATE_NAME_x,LEA_ZIP,white_student_suspension_total,black_student_suspension_total,black_student_pop,white_student_pop,susp_black_white_ratio,gini_inequality,med_hh_inc,white_prop,bach_plus_prop,SCH_GRADE_PS,SCH_GRADE_KG,SCH_GRADE_G06,SCH_GRADE_G07,SCH_GRADE_G08,SCH_GRADE_G09,SCH_GRADE_G10,SCH_GRADE_G11,SCH_GRADE_G12,SCH_SSCLASSES_IND,SCH_GT_IND,SCH_IBENR_IND,SCH_APSEL,teacher_prop,security_pop_bool,security_pop,law_prop,counc_prop,cert_teacher_prop,total_susp_per_pop,school_pop,reduced_free_lunch_prop,male_prop,black_white_pop_ratio
2050,3620580,PS 3 BEDFORD VILLAGE (THE),NEW YORK,NA,0,0,151,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,212,NA,0.5377358490566038,0.9617834394904459
2051,3620580,PS 3 MARGARET GIOIOSA SCHOOL (THE),NEW YORK,NA,0,0,5,426,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,593,NA,0.5126475548060708,0.01160092807424594
2052,3620580,PS 4 MAURICE WOLLIN,NEW YORK,NA,0,0,11,375,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,629,NA,0.5659777424483307,0.02849740932642487
2054,3620580,PS 5 DR RONALD MCNAIR,NEW YORK,NA,0,1,130,5,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.007407407407407408,172,NA,0.5348837209302325,0.9629629629629629
2055,3620580,PS 5 HUGUENOT,NEW YORK,NA,0,0,0,244,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,296,NA,0.44256756756756754,0
2056,3620580,PS 5 PORT MORRIS,NEW YORK,NA,0,1,136,14,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.006666666666666667,536,NA,0.5615671641791045,0.9066666666666666
2057,3620580,IS 51 EDWIN MARKHAM,NEW YORK,NA,3,35,300,269,10.461111111111112,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.06678383128295255,1343,NA,0.5256887565152644,0.5272407732864675
2058,3620580,PS 6 LILLIE D BLAKE,NEW YORK,NA,0,0,12,329,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,491,NA,0.48065173116089616,0.03519061583577713
2059,3620580,PS 6 WEST FARMS,NEW YORK,NA,0,0,89,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,416,NA,0.5408653846153846,0.978021978021978
2060,3620580,MILTON FEIN SCHOOL,NEW YORK,NA,0,0,35,38,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,421,NA,0.4916864608076009,0.4794520547945205
2061,3620580,PS 7 SAMUEL STERN,NEW YORK,NA,0,0,89,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,282,NA,0.5212765957446809,0.9368421052631579
2062,3620580,PS 8 SHIRLEE SOLOMON,NEW YORK,NA,0,0,8,320,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,523,NA,0.5009560229445507,0.024390243902439025
2063,3620580,PS 8 ISAAC VARIAN,NEW YORK,NA,0,0,53,39,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,711,NA,0.5232067510548524,0.5760869565217391
2064,3620580,PS 8 ROBERT FULTON,NEW YORK,NA,0,0,22,390,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,575,NA,0.49391304347826087,0.05339805825242718
2067,3620580,PS 9 RYER AVENUE ELEMENTARY SCHOOL,NEW YORK,NA,0,0,84,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,607,NA,0.4975288303130148,0.9438202247191011
2068,3620580,PS 9 SARAH ANDERSON,NEW YORK,NA,0,0,16,269,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,451,NA,0.49889135254988914,0.056140350877192984
2069,3620580,PS 9 TEUNIS G BERGEN,NEW YORK,NA,0,0,260,169,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,621,NA,0.463768115942029,0.6060606060606061
2070,3620580,Ps 9,NEW YORK,NA,0,0,176,56,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,650,NA,0.7092307692307692,0.7586206896551724
2071,3620580,IS 10 HORACE GREELEY,NEW YORK,NA,3,7,65,118,4.235897435897436,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.0546448087431694,742,NA,0.5633423180592992,0.3551912568306011
2072,3620580,MAGNET SCHOOL OF MATH SCIENCE & DESIGN TECHNOLOGY,NEW YORK,NA,0,0,66,440,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,830,NA,0.5120481927710844,0.13043478260869565
2073,3620580,PS 11 HIGHBRIDGE,NEW YORK,NA,0,0,102,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,394,NA,0.4847715736040609,0.9444444444444444
2074,3620580,PS 11 PURVIS J BEHAN,NEW YORK,NA,0,0,429,105,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,757,NA,0.5046235138705416,0.8033707865168539
2075,3620580,PS 11 THOMAS DONGAN SCHOOL,NEW YORK,NA,0,0,41,92,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,270,NA,0.5740740740740741,0.3082706766917293
2076,3620580,PS 11 WILLIAM T HARRIS,NEW YORK,NA,0,0,47,308,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,714,NA,0.5252100840336135,0.1323943661971831
2077,3620580,PS 11 KATHRYN PHELAN,NEW YORK,NA,0,0,11,79,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,725,NA,0.5048275862068966,0.12222222222222222
2079,3620580,Ps 12 Lewis And Clark School,NEW YORK,NA,0,0,91,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,306,NA,0.7581699346405228,0.9285714285714286
2080,3620580,PS 13 ROBERTO CLEMENTE,NEW YORK,NA,0,0,213,9,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,322,NA,0.577639751552795,0.9594594594594594
2081,3620580,PS 13 CLEMENT C MOORE,NEW YORK,NA,0,0,74,51,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1091,NA,0.5032080659945004,0.592
2082,3620580,PS 13 M L LINDEMEYER,NEW YORK,NA,0,0,96,134,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,779,NA,0.5391527599486521,0.41739130434782606
2083,3620580,PS 38 ROBERTO CLEMENTE,NEW YORK,NA,0,0,52,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,143,NA,0.4825174825174825,0.8387096774193549
2084,3620580,PS 14 FAIRVIEW,NEW YORK,NA,0,0,11,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1138,NA,0.4868189806678383,0.4583333333333333
2085,3620580,PS 14 SENATOR JOHN CALANDRA,NEW YORK,NA,0,0,31,99,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,543,NA,0.5285451197053407,0.23846153846153847
2087,3620580,PS 15 ROBERTO CLEMENTE,NEW YORK,NA,0,0,44,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,160,NA,0.4625,0.8148148148148148
2088,3620580,PS 15 PATRICK F DALY,NEW YORK,NA,0,0,99,62,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,331,NA,0.5438066465256798,0.6149068322981367
2089,3620580,PS 15 JACKIE ROBINSON,NEW YORK,NA,0,2,256,1,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.007782101167315175,325,NA,0.5292307692307693,0.9961089494163424
2090,3620580,PS 16 JOHN J DRISCOLL,NEW YORK,NA,0,0,102,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,385,NA,0.5012987012987012,0.8292682926829268
2091,3620580,PS 16 LEONARD DUNKLY,NEW YORK,NA,0,1,54,3,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.017543859649122806,171,NA,0.5029239766081871,0.9473684210526315
2092,3620580,PS 16 WAKEFIELD,NEW YORK,NA,0,0,91,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,246,NA,0.4715447154471545,0.9381443298969072
2093,3620580,PS 17 HENRY DAVID THOREAU,NEW YORK,NA,0,0,35,127,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,493,NA,0.5192697768762677,0.21604938271604937
2095,3620580,PS 17 HENRY D WOODWORTH,NEW YORK,NA,0,0,14,17,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,197,NA,0.5025380710659898,0.45161290322580644
2096,3620580,PS 18 EDWARD BUSH,NEW YORK,NA,0,0,43,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,170,NA,0.5176470588235295,0.7413793103448276
2097,3620580,PS 18 JOHN G WHITTIER,NEW YORK,NA,0,0,147,26,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,361,NA,0.5041551246537396,0.8497109826589595
2098,3620580,PS 18 JOHN PETER ZENGER,NEW YORK,NA,0,0,92,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,351,NA,0.47863247863247865,0.8141592920353983
2099,3620580,PS 18 WINCHESTER,NEW YORK,NA,0,0,42,39,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,370,NA,0.5054054054054054,0.5185185185185185
2100,3620580,PS 19 JUDITH K WEISS,NEW YORK,NA,0,0,46,301,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,577,NA,0.5268630849220104,0.13256484149855907
2101,3620580,PS 19 ASHER LEVY,NEW YORK,NA,0,0,29,18,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,160,NA,0.51875,0.6170212765957447
2102,3620580,PS 19 CURTIS SCHOOL (THE),NEW YORK,NA,0,0,33,24,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,401,NA,0.49875311720698257,0.5789473684210527
2103,3620580,PS 19 MARINO JEANTET,NEW YORK,NA,0,0,1,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1622,NA,0.5067817509247842,0.09090909090909091
2104,3620580,PS 20 ANNA SILVER,NEW YORK,NA,0,0,51,22,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,306,NA,0.5196078431372549,0.6986301369863014
2105,3620580,PS 20 JOHN BOWNE,NEW YORK,NA,0,0,32,31,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,996,NA,0.5120481927710844,0.5079365079365079
2106,3620580,PS 20 CLINTON HILL,NEW YORK,NA,0,0,157,194,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,508,NA,0.5059055118110236,0.4472934472934473
2107,3620580,PS 20 PORT RICHMOND,NEW YORK,NA,0,0,54,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,378,NA,0.5370370370370371,0.782608695652174
2108,3620580,PS 21 CRISPUS ATTUCKS,NEW YORK,NA,0,0,332,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,399,NA,0.46365914786967416,0.9851632047477745
2109,3620580,PS 21 EDWARD HART,NEW YORK,NA,0,0,15,49,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1064,NA,0.5122180451127819,0.234375
2110,3620580,PS 21 MARGARET EMERY-ELM PARK,NEW YORK,NA,1,0,80,37,0,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.008547008547008548,326,NA,0.5,0.6837606837606838
2111,3620580,PS 21 PHILIP H SHERIDAN,NEW YORK,NA,0,0,263,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,490,NA,0.5204081632653061,0.9528985507246377
2113,3620580,PS 22 GRANITEVILLE,NEW YORK,NA,0,0,149,57,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,739,NA,0.5182679296346414,0.7233009708737864
2115,3620580,PS 22 THOMAS JEFFERSON,NEW YORK,NA,0,0,6,16,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,733,NA,0.5347885402455662,0.2727272727272727
2116,3620580,PS 23 CARTER G WOODSON,NEW YORK,NA,0,2,114,2,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.017241379310344827,200,NA,0.55,0.9827586206896551
2118,3620580,PS 23 RICHMONDTOWN,NEW YORK,NA,0,0,1,354,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,536,NA,0.47388059701492535,0.0028169014084507044
2119,3620580,PS 24 ANDREW JACKSON,NEW YORK,NA,0,0,9,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1013,NA,0.5350444225074038,0.6428571428571429
2120,3620580,IS 24 MYRA S BARNES,NEW YORK,NA,0,0,21,842,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,1287,NA,0.5205905205905206,0.02433371958285052
2121,3620580,PS 24 SPUYTEN DUYVIL,NEW YORK,NA,0,0,56,245,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,713,NA,0.5259467040673211,0.18604651162790697
2122,3620580,PS 25 BILINGUAL SCHOOL,NEW YORK,NA,0,0,42,2,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,440,NA,0.5068181818181818,0.9545454545454546
2123,3620580,PS 25 EUBIE BLAKE SCHOOL,NEW YORK,NA,0,0,29,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,62,NA,0.5,0.8529411764705882
2124,3620580,South Richmond High School Is/Ps 25,NEW YORK,NA,0,5,204,142,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.014450867052023121,535,NA,0.7532710280373832,0.5895953757225434
2127,3620580,PS 26 CARTERET SCHOOL (THE),NEW YORK,NA,0,0,8,118,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,259,NA,0.4826254826254826,0.06349206349206349
2128,3620580,PS 26 JESSE OWENS,NEW YORK,NA,0,0,92,12,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,153,NA,0.5620915032679739,0.8846153846153846
2129,3620580,PS 26 RUFUS KING,NEW YORK,NA,0,0,47,74,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,605,NA,0.42479338842975206,0.3884297520661157
2130,3620580,IS 27 ANNING S PRALL,NEW YORK,NA,0,18,200,195,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.04556962025316456,988,NA,0.5303643724696356,0.5063291139240507
2133,3620580,PS 28 MOUNT HOPE,NEW YORK,NA,0,0,105,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,554,NA,0.5487364620938628,0.9545454545454546
2135,3620580,PS 28 WRIGHT BROTHERS,NEW YORK,NA,0,0,51,19,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,383,NA,0.5143603133159269,0.7285714285714285
2136,3620580,PS 29,NEW YORK,NA,0,0,10,61,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,671,NA,0.4992548435171386,0.14084507042253522
2137,3620580,PS 29 BARDWELL,NEW YORK,NA,0,0,38,240,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,570,NA,0.5631578947368421,0.1366906474820144
2138,3620580,PS/MS 29 MELROSE SCHOOL,NEW YORK,NA,0,0,222,10,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,654,NA,0.5458715596330275,0.9568965517241379
2139,3620580,PS 29 JOHN M HARRIGAN,NEW YORK,NA,0,0,12,495,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,691,NA,0.4804630969609262,0.023668639053254437
2141,3620580,PS 30 HERNANDEZ/HUGHES,NEW YORK,NA,0,0,53,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,141,NA,0.5319148936170213,0.9137931034482759
2142,3620580,PS 30 WESTERLEIGH,NEW YORK,NA,0,0,14,354,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,671,NA,0.5350223546944859,0.03804347826086957
2143,3620580,PS 30 WILTON,NEW YORK,NA,0,0,73,9,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,367,NA,0.5068119891008175,0.8902439024390244
2144,3620580,PS 31 SAMUEL F DUPONT,NEW YORK,NA,0,0,32,193,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,465,NA,0.5118279569892473,0.14222222222222222
2145,3620580,PS 31 BAYSIDE,NEW YORK,NA,0,0,15,55,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,394,NA,0.5329949238578681,0.21428571428571427
2146,3620580,PS 31 WILLIAM T DAVIS,NEW YORK,NA,0,0,126,16,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,286,NA,0.5804195804195804,0.8873239436619719
2147,3620580,PS/MS 31 WILLIAM LLOYD GARRISON (THE),NEW YORK,NA,0,0,175,15,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,601,NA,0.5557404326123128,0.9210526315789473
2148,3620580,PS 32 STATE STREET,NEW YORK,NA,0,0,2,66,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,878,NA,0.5034168564920274,0.029411764705882353
2149,3620580,PS 32 GIFFORD SCHOOL (THE),NEW YORK,NA,0,0,3,369,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,584,NA,0.5154109589041096,0.008064516129032258
2150,3620580,PS 32 BELMONT,NEW YORK,NA,0,0,101,11,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,586,NA,0.4880546075085324,0.9017857142857143
2151,3620580,PS 32 SAMUEL MILLS SPROLE,NEW YORK,NA,0,0,63,168,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,380,NA,0.531578947368421,0.2727272727272727
2152,3620580,PS 33 CHELSEA PREP,NEW YORK,NA,0,0,92,93,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,479,NA,0.5156576200417536,0.4972972972972973
2153,3620580,PS 33 EDWARD M FUNK,NEW YORK,NA,0,0,95,21,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,752,NA,0.526595744680851,0.8189655172413793
2155,3620580,PS 33 TIMOTHY DWIGHT,NEW YORK,NA,0,0,56,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,690,NA,0.48985507246376814,0.9032258064516129
2156,3620580,PS 34 OLIVER H PERRY,NEW YORK,NA,0,0,14,260,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,352,NA,0.5596590909090909,0.051094890510948905
2157,3620580,PS 34 FRANKLIN D ROOSEVELT,NEW YORK,NA,1,2,98,6,0.12244897959183673,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.028846153846153848,236,NA,0.5635593220338984,0.9423076923076923
2158,3620580,PS 34 JOHN HARVARD,NEW YORK,NA,0,0,257,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,465,NA,0.4817204301075269,0.9734848484848485
2159,3620580,PS 35 CLOVE VALLEY SCHOOL (THE),NEW YORK,NA,0,0,30,194,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,385,NA,0.4909090909090909,0.13392857142857142
2160,3620580,PS 35 FRANZ SIEGEL,NEW YORK,NA,0,0,110,7,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,456,NA,0.5175438596491229,0.9401709401709402
2162,3620580,PS 35 NATHANIEL WOODHULL,NEW YORK,NA,0,0,158,19,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,526,NA,0.5399239543726235,0.8926553672316384
2163,3620580,MS 35 STEPHEN DECATUR,NEW YORK,NA,0,0,140,5,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,169,NA,0.4970414201183432,0.9655172413793104
2164,3620580,PS 36 MARGARET DOUGLAS,NEW YORK,NA,0,0,82,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,236,NA,0.5,0.9318181818181818
2165,3620580,PS 36 J C DRUMGOOLE,NEW YORK,NA,0,0,2,509,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,722,NA,0.502770083102493,0.003913894324853229
2166,3620580,PS 36 SAINT ALBANS SCHOOL,NEW YORK,NA,0,0,199,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,278,NA,0.5143884892086331,0.995
2168,3620580,PS 36 UNIONPORT,NEW YORK,NA,0,0,63,32,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,651,NA,0.522273425499232,0.6631578947368421
2169,3620580,CYNTHIA JENKINS SCHOOL,NEW YORK,NA,0,1,230,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.004347826086956522,260,NA,0.5615384615384615,1
2170,3620580,David Marquis School Of The Art,NEW YORK,NA,0,0,57,200,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,435,NA,0.7264367816091954,0.22178988326848248
2171,3620580,PS 38 GEORGE CROMWELL,NEW YORK,NA,0,0,9,135,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,345,NA,0.47246376811594204,0.0625
2172,3620580,PS 38 ROSEDALE,NEW YORK,NA,0,0,190,6,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,251,NA,0.5577689243027888,0.9693877551020408
2173,3620580,PS 38 PACIFIC (THE),NEW YORK,NA,0,2,116,100,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.009259259259259259,426,NA,0.539906103286385,0.5370370370370371
2174,3620580,PS 39 FRANCIS J MURPHY JR,NEW YORK,NA,0,0,37,183,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,470,NA,0.5255319148936171,0.16818181818181818
2175,3620580,PS 39 HENRY BRISTOW,NEW YORK,NA,0,0,15,247,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,345,NA,0.47246376811594204,0.05725190839694656
2176,3620580,PS 154 HARRIET TUBMAN,NEW YORK,NA,0,1,101,10,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.009009009009009009,177,NA,0.519774011299435,0.9099099099099099
2177,3620580,PS 40 AUGUSTUS SAINT-GAUDENS,NEW YORK,NA,0,0,15,322,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,577,NA,0.5181975736568457,0.04451038575667656
2178,3620580,PS 40 GEORGE W CARVER,NEW YORK,NA,0,0,254,4,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,363,NA,0.49586776859504134,0.9844961240310077
2179,3620580,PS/MS 20 PO GEORGE J WERDAN III,NEW YORK,NA,0,1,92,37,Inf,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.007751937984496124,773,NA,0.5316946959896507,0.7131782945736435
2181,3620580,PS 40 SAMUEL HUNTINGTON,NEW YORK,NA,0,0,134,13,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,319,NA,0.4952978056426332,0.9115646258503401
2182,3620580,PS 41 FRANCIS WHITE,NEW YORK,NA,1,7,140,1,0.05,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0.05673758865248227,238,NA,0.5336134453781513,0.9929078014184397
2183,3620580,PS 41 CROCHERON,NEW YORK,NA,0,0,3,70,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,397,NA,0.48614609571788414,0.0410958904109589
2184,3620580,PS 41 GREENWICH VILLAGE,NEW YORK,NA,0,0,2,272,NA,NA,NA,NA,NA,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,0,427,NA,0.4964871194379391,0.0072992700729927005
